,bayid,deviceid,description1,disabilityext1,duration1,effectiveonph1,endtime1,exemption1,fromday1,starttime1,today1,typedesc1,description2,disabilityext2,duration2,effectiveonph2,endtime2,exemption2,fromday2,starttime2,today2,typedesc2,description3,disabilityext3,duration3,effectiveonph3,endtime3,fromday3,starttime3,today3,typedesc3,description4,description5,description6,disabilityext4,disabilityext5,disabilityext6,duration4,duration5,duration6,effectiveonph4,effectiveonph5,effectiveonph6,endtime4,endtime5,endtime6,fromday4,fromday5,fromday6,starttime4,starttime5,starttime6,today4,today5,today6,typedesc4,typedesc5,typedesc6,exemption4,exemption5,exemption3,db_read_time
722,8513,27885,2P RPA 1B 7:30-23:00 M-SUN,240,120,1,23:00:00,Resident Permit Area 1B,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
723,3727,24648,LZ 30M M-F 7:30-18:30,0,30,0,18:30:00,,1,07:30:00,5,Loading Zone 30M,LZ 30M SAT 7:30-12:30,0,30,0,12:30:00,,6,07:30:00,6,Loading Zone 30M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
724,5357,28708,2P MTR M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
725,4244,24146,4P DIS ONLY M-SUN,0,240,0,23:59:00,Disabled Logo,1,00:00:00,0,4P Disabled Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
726,3370,26283,4P RPA M-F 7:30-18:30,480,240,0,18:30:00,Residents Permit Accepted,1,07:30:00,5,4P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
727,1380,28247,1/2P MTR M-F 9:30-16:00,60,30,0,16:00:00,,1,09:30:00,5,1/2P Meter,2P MTR MON - SAT,240,120,0,20:30:00,,1,18:00:00,6,2P Meter,1/2P MTR SAT,60,30,0,18:00:00,6,07:30:00,6,1/2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
728,6746,29022,1/2P MTR M-SAT 7.30 TO 18.30,60,30,0,18:30:00,,1,07:30:00,6,1/2P Meter,2P MTR M-SAT 18.30 - 20.30,240,120,0,20:30:00,,1,18:30:00,6,2P,2P SUN 7:30-18:30,240,120,0,18:30:00,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
729,5723,29001,2P MTR M-SAT 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
730,8464,27651,2P RPA 1B 7:30-23:00 M-SUN,240,120,1,23:00:00,Resident Permit Area 1B,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
731,5084,21482,4P DIS ONLY M-SUN,0,240,0,23:59:00,Disabled Logo,1,00:00:00,0,4P Disabled Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
732,8566,27936,2P RPA 1B 7:30-23:00 M-SUN,240,120,1,23:00:00,Resident Permit Area 1B,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
733,8509,27690,2P RPA 1B 7:30-23:00 M-SUN,240,120,1,23:00:00,Resident Permit Area 1B,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
734,8497,27684,2P RPA 1B 7:30-23:00 M-SUN,240,120,1,23:00:00,Resident Permit Area 1B,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
735,8146,25525,2P M-F 7:30AM-11PM,240,120,0,23:00:00,,1,07:30:00,5,2P,1P SAT-SUN 7:30AM-11PM,120,60,0,23:00:00,,6,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
736,2565,25196,2P MTR M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
737,1156,25231,2P MTR M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Meter,1P SUN 7:30-18:30,120,60,0,18:30:00,,0,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
738,1157,28182,2P MTR M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Meter,1P SUN 7:30-18:30,120,60,0,18:30:00,,0,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
739,5877,28228,1/2P AOT RPE 7.30 - 6.30,60,30,1,18:30:00,,1,07:30:00,0,1/2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
740,2546,28199,2P MTR M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
741,2456,25192,2P MTR M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Meter,1P SUN 7:30-18:30,120,60,0,18:30:00,,0,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
742,611,24637,2P MTR M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
743,2668,26289,LZ 15M M-F 7:30-18:30,0,15,0,18:30:00,,1,07:30:00,5,Loading Zone 15M,LZ 15M SAT 7:30-12:30,0,15,0,12:30:00,,6,07:30:00,6,Loading Zone 15M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
744,941,26122,1P MTR M-SAT 7:30-18:30,120,60,0,18:30:00,,1,07:30:00,6,1P Meter,2P MTR M-SAT 18.30 - 20.30,240,120,0,20:30:00,,1,18:30:00,6,2P,1P SUN 7:30-18:30,120,60,0,18:30:00,0,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
745,2446,25689,2P MTR M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
746,8394,27755,LZ 30M M-F 7:30-18:30,0,30,0,18:30:00,,1,07:30:00,5,Loading Zone 30M,3P RPA 7:30am-11pm SAT-SUN,360,180,0,23:00:00,,6,07:30:00,0,3P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
747,1895,30403,1P MTR M-SAT 7:30-18:30,120,60,0,18:30:00,,1,07:30:00,6,1P Meter,2P MTR M-SAT 18.30 - 20.30,240,120,0,20:30:00,,1,18:30:00,6,2P,2P SUN 7:30-18:30,240,120,0,18:30:00,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
748,3968,24658,4P MTR M-F 7:30-18:30,480,240,0,18:30:00,,1,07:30:00,5,4P Meter,4P MTR SAT 7:30-12:30,480,240,0,12:30:00,,6,07:30:00,6,4P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
749,6383,27264,2P MTR M-SAT 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
750,3250,26269,4P MTR M-F 7:30-18:30,480,240,0,18:30:00,,1,07:30:00,5,4P Meter,4P MTR SAT 7:30-12:30,480,240,0,12:30:00,,6,07:30:00,6,4P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
751,2237,27546,2P MTR M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
752,8463,27650,2P RPA 1B 7:30-23:00 M-SUN,240,120,1,23:00:00,Resident Permit Area 1B,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
753,2660,26290,1P MTR M-F 7:30-18:30,120,60,0,18:30:00,,1,07:30:00,5,1P Meter,1P MTR SAT 7:30-12:30,120,60,0,12:30:00,,6,07:30:00,6,1P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
754,3680,26263,2P MTR M-F 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,5,2P Meter,2P MTR SAT 7:30-12:30,240,120,0,12:30:00,,6,07:30:00,6,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
755,8467,27654,2P RPA 1B 7:30-23:00 M-SUN,240,120,1,23:00:00,Resident Permit Area 1B,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
756,3573,25156,2P MTR M-F 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,5,2P Meter,2P SAT 7:30-12:30,240,120,0,12:30:00,,6,07:30:00,6,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
757,6438,27263,2P MTR M-SAT 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
758,6548,30382,2P MTR M-SAT 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
759,8459,27646,2P RPA 1B 7:30-23:00 M-SUN,240,120,1,23:00:00,Resident Permit Area 1B,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
760,8462,27649,2P RPA 1B 7:30-23:00 M-SUN,240,120,1,23:00:00,Resident Permit Area 1B,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
761,735,26118,LZ 15M M-F 7:30-16.30,0,15,0,16:30:00,,1,07:30:00,5,Loading Zone 15M,S/ No Stop M-F 16:30-18:30,0,1,0,18:30:00,,1,16:30:00,5,S/ (No Stopping),2P SAT 7:30-19:30,240,120,0,19:30:00,6,07:30:00,6,2P,2P SUN 7:30-18:30,,,240,,,120,,,0,,,18:30:00,,,0,,,07:30:00,,,0,,,2P,,,,,,2021-08-02 20:40:13.189735
762,8675,27916,2P RPA 1B 7:30-23:00 M-SUN,240,120,1,23:00:00,Resident Permit Area 1B,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
763,8564,27935,2P RPA 1B 7:30-23:00 M-SUN,240,120,1,23:00:00,Resident Permit Area 1B,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
764,3985,26276,4P MTR M-F 7:30-18:30,480,240,0,18:30:00,,1,07:30:00,5,4P Meter,4P MTR SAT 7:30-12:30,480,240,0,12:30:00,,6,07:30:00,6,4P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
765,5545,26740,2P MTR M-F 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,5,2P Meter,2P MTR SAT 7:30-12:30,240,120,0,12:30:00,,6,07:30:00,6,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
766,2752,26160,2P MTR M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
767,3955,26280,4P MTR M-F 7:30-18:30,480,240,0,18:30:00,,1,07:30:00,5,4P Meter,4P MTR SAT 7:30-12:30,480,240,0,12:30:00,,6,07:30:00,6,4P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
768,5539,26737,2P MTR M-F 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,5,2P Meter,2P MTR SAT 7:30-12:30,240,120,0,12:30:00,,6,07:30:00,6,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
769,3312,27252,1P MTR M-SAT 7:30-18:30,120,60,0,18:30:00,,1,07:30:00,6,1P Meter,2P MTR M-SAT 18.30 - 20.30,240,120,0,20:30:00,,1,18:30:00,6,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
770,2131,27227,2P MTR M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
771,5879,26320,1/2P AOT RPE 7.30 - 6.30,60,30,1,18:30:00,,1,07:30:00,0,1/2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
772,2249,27249,LZ 15M M-SUN 7:30-19:30,0,15,0,19:30:00,,1,07:30:00,0,Loading Zone 15M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
773,5809,30429,2P TKT A M-F 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,5,2P Ticket A,2P TKT A SAT 7:30-12:30,240,120,0,12:30:00,,6,07:30:00,6,2P Ticket A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
774,7055,27564,1P TKT A M-SAT 7:30-18:30,120,60,0,18:30:00,,1,07:30:00,6,1P Ticket A,1P SUN 7:30-18:30,120,60,0,18:30:00,,0,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
775,8465,27652,2P RPA 1B 7:30-23:00 M-SUN,240,120,1,23:00:00,Resident Permit Area 1B,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
776,8143,25522,1P Mon-Sun 7.30AM-11PM,120,60,1,23:00:00,,1,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
777,2327,27248,LZ 15M M-F 9:30-19:30,0,15,0,19:30:00,,1,09:30:00,5,Loading Zone 15M,2P MTR SAT 7:30-20:30,240,120,0,20:30:00,,6,07:30:00,6,2P Meter,1P SUN 7:30-18:30,120,60,0,18:30:00,0,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
778,8141,25520,1P Mon-Sun 7.30AM-11PM,120,60,1,23:00:00,,1,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
779,632,30485,1P MTR M-SAT 7:30-18:30,120,60,0,18:30:00,,1,07:30:00,6,1P Meter,2P MTR M-SAT 18.30 - 20.30,240,120,0,20:30:00,,1,18:30:00,6,2P,1P SUN 7:30-18:30,120,60,0,18:30:00,0,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
780,6557,30390,2P MTR M-SAT 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
781,2657,27256,1P MTR M-F 7:30-18:30,120,60,0,18:30:00,,1,07:30:00,5,1P Meter,1P MTR SAT 7:30-12:30,120,60,0,12:30:00,,6,07:30:00,6,1P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
782,4272,25161,2P TKT A M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Ticket A,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
783,4034,26285,4P MTR M-F 7:30-18:30,480,240,0,18:30:00,,1,07:30:00,5,4P Meter,4P MTR SAT 7:30-12:30,480,240,0,12:30:00,,6,07:30:00,6,4P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
784,8140,25519,1P Mon-Sun 7.30AM-11PM,120,60,1,23:00:00,,1,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
785,8147,25526,2P M-F 7:30AM-11PM,240,120,0,23:00:00,,1,07:30:00,5,2P,1P SAT-SUN 7:30AM-11PM,120,60,0,23:00:00,,6,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
786,1445,27240,2P MTR M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
787,8142,25521,1P Mon-Sun 7.30AM-11PM,120,60,1,23:00:00,,1,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
788,8145,25524,2P M-F 7:30AM-11PM,240,120,0,23:00:00,,1,07:30:00,5,2P,1P SAT-SUN 7:30AM-11PM,120,60,0,23:00:00,,6,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
789,3946,26281,4P MTR M-F 7:30-18:30,480,240,0,18:30:00,,1,07:30:00,5,4P Meter,4P MTR SAT 7:30-12:30,480,240,0,12:30:00,,6,07:30:00,6,4P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
790,8579,27948,2P RPA 1B 7:30-23:00 M-SUN,240,120,1,23:00:00,Resident Permit Area 1B,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
791,7917,25295,1P M-SUN 7:30AM-10PM,120,60,1,22:00:00,,1,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
792,4585,30540,Temp Sign Plate Sun-Sun 4:00-5:00,60,30,0,05:00:00,,0,04:00:00,0,1/2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
793,6742,27548,LZ 30M M-F 7:30-19:30,0,30,0,19:30:00,,1,07:30:00,5,Loading Zone 30M,2P SAT 7:30-19:30,240,120,0,19:30:00,,6,07:30:00,6,2P,2P SUN 7:30-18:30,240,120,0,18:30:00,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
794,5679,30397,2P MTR M-F 9:30-18:30,240,120,0,18:30:00,,1,09:30:00,5,2P Meter,2P MTR SAT 7:30-12:30,240,120,0,12:30:00,,6,07:30:00,6,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
795,8577,27946,2P RPA 1B 7:30-23:00 M-SUN,240,120,1,23:00:00,Resident Permit Area 1B,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
796,8585,27954,2P RPA 1B 7:30-23:00 M-SUN,240,120,1,23:00:00,Resident Permit Area 1B,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
797,8472,27659,2P RPA 1B 7:30-23:00 M-SUN,240,120,1,23:00:00,Resident Permit Area 1B,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
798,617,26747,2P MTR M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
799,2557,25195,2P MTR M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
800,1268,30436,CW TOW M-F 7:00-10:00,0,0,0,10:00:00,,1,07:00:00,5,Clearway (Tow away),2P MTR M-F 10:00-16:00,240,120,0,16:00:00,,1,10:00:00,5,2P Meter,CW TOW M-F 16:00-19:00,0,0,0,19:00:00,1,16:00:00,5,Clearway (Tow away),2P MTR M-F 19:00-20:30,2P MTR SAT 7:30-20:30,,240,240,,120,120,,0,0,,20:30:00,20:30:00,,1,6,,19:00:00,07:30:00,,5,6,,2P Meter,2P Meter,,,,,2021-08-02 20:40:13.189735
801,8461,27648,2P RPA 1B 7:30-23:00 M-SUN,240,120,1,23:00:00,Resident Permit Area 1B,1,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
802,6113,28596,2P MTR M-SAT 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
803,5894,29186,2P MTR M-F 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,5,2P Meter,2P MTR SAT 7:30-12:30,240,120,0,12:30:00,,6,07:30:00,6,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
804,5493,27123,1P M-SUN 7:30-19:30,120,60,0,19:30:00,,1,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
805,5061,29196,2P MTR M-SAT 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
806,619,26749,2P MTR M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
807,8833,29103,LZ 30Mins 7:30am - 6:00pm M-F,0,30,0,18:00:00,,1,07:30:00,5,Loading Zone 30M,LZ 30M SAT 7:30-18:30,0,30,0,18:30:00,,6,07:30:00,6,Loading Zone 30M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
808,1389,23600,2P MTR M-F 9:30-16:00,240,120,0,16:00:00,,1,09:30:00,5,2P Meter,2P MTR M-F 18:00-2030,240,120,0,20:30:00,,1,18:00:00,5,2P Meter,2P MTR SAT 7:30-20:30,240,120,0,20:30:00,6,07:30:00,6,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
809,1245,27239,1P MTR M-F 10:00-16:00,120,60,0,16:00:00,,1,10:00:00,5,1P Meter,2P MTR M-F 19:00-20:30,240,120,0,20:30:00,,1,19:00:00,5,2P Meter,1P MTR SAT 7.30-6.30PM,120,60,0,18:30:00,6,07:30:00,6,1P Meter,2P MTR SAT 6.30PM - 8.30PM,,,240,,,120,,,0,,,20:30:00,,,6,,,18:30:00,,,6,,,2P Meter,,,,,,2021-08-02 20:40:13.189735
810,5813,26310,2P TKT A M-F 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,5,2P Ticket A,2P TKT A SAT 7:30-12:30,240,120,0,12:30:00,,6,07:30:00,6,2P Ticket A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
811,2649,27257,1P MTR M-F 7:30-18:30,120,60,0,18:30:00,,1,07:30:00,5,1P Meter,1P MTR SAT 7:30-12:30,120,60,0,12:30:00,,6,07:30:00,6,1P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
812,8832,29102,LZ 30Mins 7:30am - 6:00pm M-F,0,30,0,18:00:00,,1,07:30:00,5,Loading Zone 30M,LZ 30M SAT 7:30-18:30,0,30,0,18:30:00,,6,07:30:00,6,Loading Zone 30M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
